Data,Timestamp,entrada
107.0,1045.2,5
106.65,1045.26,5
108.48,1045.31,5
105.93,1045.36,5
106.82,1045.41,5
107.18,1045.46,5
106.2,1045.51,5
106.11,1045.57,5
106.91,1045.62,5
106.56,1045.67,5
107.09,1045.72,5
107.0,1045.78,5
106.56,1045.83,5
107.09,1045.88,5
106.02,1045.93,5
106.02,1045.99,5
107.7,1046.04,5
106.56,1046.09,5
107.35,1046.14,5
107.7,1046.19,5
107.44,1046.25,5
108.22,1046.3,5
106.38,1046.35,5
106.02,1046.4,5
106.11,1046.46,5
107.61,1046.51,5
107.53,1046.56,5
107.18,1046.62,5
105.2,1046.67,5
107.26,1046.72,5
106.56,1046.77,5
108.82,1046.82,5
108.65,1046.87,5
105.84,1046.93,5
106.65,1046.98,5
107.53,1047.03,5
107.35,1047.08,5
106.2,1047.13,5
107.7,1047.19,5
107.26,1047.24,5
106.02,1047.29,5
106.65,1047.34,5
107.61,1047.4,5
106.91,1047.45,5
107.35,1047.5,5
107.35,1047.55,5
105.93,1047.6,5
107.7,1047.66,5
106.29,1047.71,5
107.35,1047.76,5
106.82,1047.81,5
106.02,1047.87,5
106.02,1047.92,5
106.47,1047.97,5
107.96,1048.02,5
107.0,1048.07,5
107.61,1048.13,5
106.65,1048.19,5
108.22,1048.24,5
107.53,1048.3,5
108.39,1048.35,5
108.56,1048.4,5
104.56,1048.45,5
107.0,1048.5,5
107.96,1048.55,5
106.73,1048.6,5
106.82,1048.65,5
106.29,1048.7,5
107.96,1048.76,5
106.91,1048.81,5
107.26,1048.86,5
106.82,1048.91,5
106.65,1048.96,5
108.05,1049.02,5
107.26,1049.07,5
106.47,1049.12,5
107.18,1049.17,5
107.35,1049.22,5
107.18,1049.27,5
107.88,1049.33,5
106.29,1049.38,5
106.29,1049.43,5
107.26,1049.49,5
107.53,1049.54,5
107.35,1049.59,5
106.38,1049.64,5
107.18,1049.69,5
106.56,1049.75,5
106.82,1049.8,5
107.44,1049.85,5
107.7,1049.9,5
107.7,1049.95,5
108.22,1050.0,5
107.53,1050.05,5
109.58,1050.11,5
107.88,1050.16,5
103.05,1050.21,5
112.36,1050.26,5
107.53,1050.31,5
107.61,1050.37,5
107.61,1050.42,5
106.65,1050.47,5
105.57,1050.52,5
106.91,1050.57,5
108.05,1050.63,5
107.7,1050.68,5
107.61,1050.73,5
107.61,1050.78,5
107.7,1050.84,5
107.61,1050.89,5
107.0,1050.94,5
106.91,1050.99,5
108.39,1051.05,5
107.0,1051.1,5
106.82,1051.15,5
107.0,1051.2,5
108.48,1051.25,5
106.82,1051.31,5
107.26,1051.36,5
107.18,1051.41,5
106.82,1051.47,5
107.7,1051.52,5
107.7,1051.57,5
106.11,1051.62,5
108.05,1051.68,5
107.18,1051.73,5
108.74,1051.78,5
106.56,1051.83,5
106.82,1051.89,5
101.4,1051.94,5
105.66,1051.99,5
108.22,1052.04,5
107.26,1052.09,5
106.91,1052.14,5
107.61,1052.2,5
107.35,1052.25,5
106.47,1052.3,5
107.7,1052.35,5
107.35,1052.4,5
106.02,1052.46,5
107.79,1052.51,5
106.47,1052.56,5
107.61,1052.61,5
107.96,1052.67,5
107.61,1052.72,5
107.61,1052.77,5
106.11,1052.82,5
109.08,1052.87,5
106.02,1052.93,5
108.14,1052.98,5
106.82,1053.03,5
106.56,1053.08,5
106.29,1053.14,5
106.29,1053.19,5
107.09,1053.24,5
108.05,1053.29,5
107.26,1053.35,5
108.56,1053.4,5
106.82,1053.45,5
107.44,1053.5,5
108.82,1053.55,5
106.82,1053.61,5
105.02,1053.66,5
104.37,1053.71,5
106.02,1053.76,5
107.44,1053.82,5
106.91,1053.87,5
107.53,1053.92,5
107.44,1053.97,5
106.47,1054.02,5
108.48,1054.07,5
106.11,1054.13,5
106.65,1054.18,5
107.35,1054.23,5
106.73,1054.28,5
108.39,1054.34,5
106.29,1054.39,5
106.47,1054.44,5
107.35,1054.49,5
106.47,1054.54,5
107.18,1054.59,5
108.82,1054.65,5
108.82,1054.7,5
107.7,1054.75,5
107.44,1054.8,5
107.88,1054.86,5
107.18,1054.91,5
107.79,1054.96,5
108.48,1055.01,5
108.39,1055.06,5
106.47,1055.12,5
105.39,1055.17,5
106.2,1055.22,5
108.56,1055.28,5
106.47,1055.33,5
103.05,1055.38,5
105.11,1055.43,5
106.82,1055.48,5
107.79,1055.53,5
107.0,1055.58,5
106.82,1055.64,5
107.35,1055.69,5
107.18,1055.74,5
107.88,1055.79,5
107.53,1055.85,5
107.88,1055.9,5
107.53,1055.95,5
106.02,1056.0,5
106.91,1056.05,5
107.26,1056.11,5
107.0,1056.16,5
106.91,1056.21,5
107.88,1056.26,5
106.65,1056.32,5
106.47,1056.37,5
105.93,1056.42,5
107.53,1056.47,5
107.0,1056.53,5
106.91,1056.58,5
107.26,1056.63,5
106.47,1056.68,5
107.88,1056.73,5
108.65,1056.79,5
107.0,1056.84,5
106.11,1056.89,5
107.18,1056.94,5
107.96,1057.0,5
111.07,1057.05,5
106.91,1057.1,5
106.91,1057.15,5
107.7,1057.2,5
107.61,1057.26,5
108.05,1057.31,5
108.31,1057.36,5
107.7,1057.41,5
107.18,1057.47,5
108.05,1057.52,5
105.93,1057.57,5
108.22,1057.62,5
107.53,1057.67,5
106.11,1057.72,5
107.18,1057.78,5
107.88,1057.83,5
106.82,1057.88,5
108.22,1057.93,5
106.82,1057.99,5
106.47,1058.04,5
107.18,1058.09,5
107.35,1058.14,5
106.82,1058.19,5
106.38,1058.25,5
106.91,1058.3,5
108.82,1058.35,5
107.18,1058.4,5
106.11,1058.46,5
107.0,1058.51,5
106.29,1058.56,5
107.18,1058.61,5
107.53,1058.66,5
106.29,1058.72,5
103.24,1058.77,5
106.56,1058.82,5
107.88,1058.87,5
107.88,1058.93,5
106.47,1058.98,5
107.53,1059.03,5
106.91,1059.08,5
108.39,1059.13,5
106.02,1059.19,5
106.91,1059.24,5
106.02,1059.29,5
107.53,1059.34,5
107.7,1059.39,5
106.29,1059.44,5
107.0,1059.5,5
107.61,1059.55,5
106.47,1059.6,5
107.18,1059.65,5
108.05,1059.7,5
107.7,1059.76,5
107.61,1059.81,5
108.31,1059.86,5
107.26,1059.91,5
107.44,1059.96,5
107.79,1060.01,5
106.65,1060.06,5
107.26,1060.11,5
107.61,1060.17,5
106.82,1060.22,5
106.56,1060.27,5
106.29,1060.32,5
107.53,1060.37,5
106.11,1060.42,5
108.99,1060.47,5
106.2,1060.53,5
106.47,1060.58,5
107.09,1060.63,5
106.38,1060.68,5
107.61,1060.74,5
107.79,1060.79,5
108.39,1060.84,5
107.35,1060.89,5
106.02,1060.94,5
107.18,1061.0,5
107.26,1061.05,5
106.91,1061.1,5
107.61,1061.15,5
106.65,1061.21,5
107.0,1061.26,5
106.29,1061.31,5
107.7,1061.36,5
106.65,1061.42,5
107.44,1061.47,5
106.47,1061.52,5
107.79,1061.57,5
107.7,1061.62,5
106.56,1061.68,5
107.96,1061.73,5
107.0,1061.78,5
107.53,1061.83,5
105.84,1061.88,5
106.02,1061.93,5
106.38,1061.99,5
105.93,1062.04,5
105.57,1062.09,5
106.82,1062.14,5
103.34,1062.19,5
100.4,1062.25,5
106.29,1062.3,5
106.38,1062.35,5
106.02,1062.4,5
106.29,1062.45,5
107.44,1062.5,5
107.35,1062.56,5
107.35,1062.61,5
107.35,1062.66,5
105.39,1062.71,5
106.56,1062.76,5
107.61,1062.81,5
108.65,1062.87,5
107.0,1062.92,5
108.31,1062.97,5
107.7,1063.02,5
107.0,1063.07,5
106.02,1063.12,5
107.18,1063.17,5
106.47,1063.23,5
107.09,1063.28,5
107.18,1063.33,5
107.35,1063.38,5
107.35,1063.43,5
106.29,1063.49,5
107.35,1063.54,5
108.22,1063.59,5
107.26,1063.64,5
107.09,1063.7,5
107.09,1063.75,5
106.91,1063.8,5
107.26,1063.85,5
107.7,1063.9,5
106.91,1063.96,5
106.56,1064.01,5
106.56,1064.06,5
106.65,1064.11,5
107.44,1064.16,5
108.22,1064.21,5
107.18,1064.27,5
107.53,1064.32,5
107.44,1064.37,5
106.02,1064.42,5
106.02,1064.47,5
107.26,1064.53,5
106.47,1064.58,5
106.47,1064.63,5
106.82,1064.69,5
106.29,1064.74,5
108.22,1064.79,5
107.35,1064.84,5
107.26,1064.9,5
106.91,1064.95,5
106.56,1065.0,5
107.61,1065.05,5
107.96,1065.1,5
107.0,1065.15,5
107.88,1065.21,5
107.35,1065.26,5
106.29,1065.31,5
106.82,1065.37,5
105.57,1065.42,5
106.82,1065.47,5
107.96,1065.52,5
106.91,1065.58,5
106.65,1065.63,5
106.02,1065.68,5
106.82,1065.73,5
103.24,1065.79,5
108.82,1065.84,5
107.18,1065.89,5
107.26,1065.94,5
106.11,1066.0,5
106.65,1066.05,5
106.82,1066.1,5
106.02,1066.15,5
107.26,1066.2,5
107.0,1066.26,5
107.53,1066.31,5
106.65,1066.36,5
107.7,1066.41,5
106.56,1066.47,5
108.31,1066.52,5
106.56,1066.57,5
106.02,1066.62,5
106.56,1066.67,5
107.88,1066.73,5
106.38,1066.81,5
107.44,1066.86,5
107.53,1066.91,5
106.73,1066.96,5
107.79,1067.01,5
106.47,1067.07,5
106.2,1067.12,5
106.91,1067.17,5
107.88,1067.22,5
106.65,1067.27,5
106.47,1067.32,5
108.82,1067.38,5
108.39,1067.43,5
106.11,1067.48,5
107.0,1067.53,5
90.84,1067.59,5
106.11,1067.64,5
107.0,1067.69,5
107.44,1067.74,5
106.02,1067.8,5
106.29,1067.85,5
106.91,1067.9,5
107.18,1067.95,5
107.88,1068.0,5
106.82,1068.05,5
107.7,1068.11,5
107.18,1068.16,5
106.38,1068.21,5
106.82,1068.26,5
106.11,1068.32,5
108.31,1068.37,5
107.26,1068.42,5
107.18,1068.47,5
106.82,1068.53,5
107.18,1068.58,5
107.88,1068.63,5
106.82,1068.68,5
107.18,1068.74,5
107.61,1068.79,5
106.82,1068.84,5
106.02,1068.89,5
106.29,1068.94,5
107.53,1068.99,5
104.74,1069.04,5
109.83,1069.09,5
105.02,1069.14,5
107.09,1069.2,5
107.44,1069.25,5
102.09,1069.3,5
108.22,1069.35,5
106.82,1069.4,5
106.02,1069.45,5
107.18,1069.51,5
107.61,1069.56,5
107.61,1069.61,5
107.53,1069.66,5
108.56,1069.72,5
108.22,1069.77,5
106.82,1069.82,5
106.82,1069.87,5
107.96,1069.92,5
107.44,1069.97,5
106.56,1070.03,5
106.65,1070.08,5
107.61,1070.13,5
106.02,1070.18,5
107.35,1070.23,5
107.96,1070.28,5
108.22,1070.33,5
107.44,1070.39,5
106.02,1070.44,5
107.18,1070.49,5
107.18,1070.54,5
106.11,1070.6,5
107.35,1070.65,5
107.7,1070.7,5
107.35,1070.75,5
105.84,1070.8,5
106.02,1070.86,5
106.2,1070.91,5
103.53,1070.96,5
107.7,1071.01,5
106.11,1071.06,5
106.65,1071.12,5
107.53,1071.17,5
107.88,1071.22,5
107.61,1071.27,5
107.96,1071.33,5
105.93,1071.38,5
107.26,1071.43,5
107.53,1071.48,5
106.56,1071.53,5
105.57,1071.59,5
106.2,1071.64,5
107.35,1071.69,5
108.22,1071.74,5
107.53,1071.8,5
105.75,1071.85,5
107.53,1071.9,5
107.35,1071.95,5
106.91,1072.0,5
106.65,1072.05,5
106.65,1072.1,5
107.26,1072.16,5
106.02,1072.21,5
106.02,1072.26,5
107.79,1072.31,5
106.82,1072.36,5
108.74,1072.41,5
107.09,1072.46,5
107.18,1072.52,5
106.2,1072.57,5
110.99,1072.62,5
106.47,1072.68,5
106.65,1072.73,5
107.53,1072.78,5
107.35,1072.83,5
107.53,1072.88,5
105.75,1072.94,5
106.02,1072.99,5
105.93,1073.04,5
105.84,1073.09,5
107.26,1073.14,5
105.75,1073.2,5
108.31,1073.25,5
107.88,1073.3,5
107.61,1073.35,5
106.02,1073.4,5
106.02,1073.46,5
106.65,1073.51,5
106.11,1073.56,5
105.93,1073.61,5
106.11,1073.67,5
106.02,1073.72,5
106.02,1073.77,5
107.79,1073.82,5
106.11,1073.87,5
105.84,1073.93,5
106.56,1073.98,5
106.02,1074.03,5
106.29,1074.08,5
107.88,1074.13,5
106.56,1074.19,5
106.29,1074.24,5
105.66,1074.29,5
105.75,1074.34,5
106.29,1074.4,5
108.05,1074.45,5
104.93,1074.5,5
105.29,1074.55,5
105.48,1074.61,5
106.65,1074.66,5
107.18,1074.71,5
106.11,1074.76,5
105.93,1074.81,5
107.44,1074.87,5
107.18,1074.92,5
107.44,1074.97,5
106.11,1075.02,5
106.02,1075.07,5
106.56,1075.13,5
107.35,1075.18,5
107.44,1075.23,5
106.02,1075.28,5
106.47,1075.34,5
106.47,1075.39,5
107.53,1075.44,5
106.2,1075.49,5
106.02,1075.54,5
106.11,1075.6,5
105.93,1075.65,5
108.22,1075.7,5
107.35,1075.75,5
105.93,1075.81,5
107.96,1075.86,5
105.93,1075.91,5
106.02,1075.96,5
105.66,1076.01,5
107.79,1076.07,5
103.9,1076.12,5
106.29,1076.17,5
107.44,1076.23,5
106.02,1076.28,5
107.35,1076.33,5
106.02,1076.38,5
106.02,1076.44,5
106.82,1076.49,5
105.93,1076.54,5
107.0,1076.62,5
106.47,1076.67,5
105.57,1076.72,5
106.02,1076.77,5
107.44,1076.82,5
106.38,1076.87,5
105.75,1076.93,5
106.02,1076.98,5
106.47,1077.03,5
107.88,1077.08,5
107.35,1077.14,5
107.61,1077.19,5
107.0,1077.24,5
105.2,1077.29,5
105.93,1077.34,5
107.18,1077.4,5
105.93,1077.45,5
105.48,1077.5,5
105.02,1077.55,5
105.39,1077.61,5
103.9,1077.66,5
108.91,1077.71,5
106.02,1077.76,5
102.57,1077.81,5
108.31,1077.86,5
106.11,1077.91,5
107.53,1077.97,5
107.7,1078.02,5
106.02,1078.07,5
107.61,1078.12,5
105.75,1078.17,5
106.02,1078.23,5
107.96,1078.28,5
107.09,1078.33,5
107.18,1078.38,5
107.26,1078.44,5
106.02,1078.49,5
106.38,1078.54,5
107.0,1078.59,5
106.02,1078.64,5
106.82,1078.69,5
107.44,1078.75,5
106.82,1078.8,5
105.02,1078.85,5
105.93,1078.9,5
106.02,1078.95,5
106.02,1079.01,5
107.7,1079.06,5
107.96,1079.11,5
105.57,1079.16,5
106.02,1079.21,5
108.82,1079.26,5
108.56,1079.32,5
105.11,1079.37,5
106.38,1079.42,5
101.99,1079.47,5
98.22,1079.52,5
113.78,1079.58,5
107.61,1079.63,5
106.02,1079.68,5
106.02,1079.73,5
106.91,1079.79,5
105.84,1079.84,5
108.22,1079.89,5
107.0,1079.94,5
105.93,1079.99,5
106.91,1080.04,5
106.91,1080.1,5
106.65,1080.15,5
105.93,1080.2,5
106.47,1080.25,5
107.53,1080.3,5
106.02,1080.35,5
106.11,1080.41,5
106.47,1080.46,5
107.35,1080.51,5
106.56,1080.56,5
106.29,1080.62,5
106.02,1080.67,5
107.18,1080.72,5
106.47,1080.77,5
105.75,1080.82,5
107.18,1080.88,5
107.26,1080.93,5
105.93,1080.98,5
106.2,1081.04,5
106.91,1081.09,5
106.02,1081.14,5
105.93,1081.19,5
107.0,1081.24,5
106.47,1081.3,5
106.11,1081.35,5
107.0,1081.4,5
106.56,1081.45,5
107.09,1081.5,5
105.57,1081.56,5
106.91,1081.61,5
106.02,1081.66,5
106.65,1081.71,5
106.47,1081.77,5
106.02,1081.82,5
105.48,1081.87,5
105.57,1081.92,5
106.11,1081.97,5
106.82,1082.02,5
105.11,1082.08,5
106.02,1082.13,5
107.18,1082.18,5
105.93,1082.23,5
105.66,1082.29,5
105.93,1082.34,5
106.11,1082.39,5
105.93,1082.45,5
105.02,1082.5,5
107.53,1082.55,5
106.82,1082.6,5
106.2,1082.65,5
106.2,1082.71,5
107.88,1082.76,5
107.96,1082.81,5
107.0,1082.86,5
102.76,1082.91,5
104.74,1082.96,5
106.38,1083.01,5
106.02,1083.07,5
106.47,1083.12,5
108.22,1083.17,5
107.44,1083.22,5
105.11,1083.27,5
105.75,1083.32,5
105.93,1083.38,5
106.02,1083.43,5
106.02,1083.48,5
106.02,1083.53,5
106.02,1083.59,5
106.11,1083.64,5
105.75,1083.69,5
108.22,1083.75,5
105.93,1083.8,5
106.82,1083.85,5
106.11,1083.9,5
106.11,1083.96,5
107.0,1084.01,5
106.29,1084.06,5
106.82,1084.11,5
105.93,1084.16,5
106.11,1084.22,5
107.79,1084.27,5
106.47,1084.32,5
106.02,1084.37,5
106.11,1084.42,5
106.11,1084.47,5
106.47,1084.53,5
106.47,1084.58,5
104.09,1084.63,5
106.56,1084.68,5
107.53,1084.74,5
107.35,1084.79,5
107.44,1084.84,5
107.35,1084.9,5
105.48,1084.95,5
106.65,1085.0,5
106.91,1085.05,5
106.02,1085.1,5
107.09,1085.15,5
106.47,1085.2,5
106.02,1085.25,5
107.26,1085.3,5
105.93,1085.35,5
107.53,1085.41,5
106.02,1085.48,5
106.91,1085.56,5
106.29,1085.61,5
106.02,1085.66,5
107.35,1085.71,5
105.2,1085.76,5
106.02,1085.81,5
106.91,1085.86,5
107.18,1085.91,5
106.02,1085.96,5
106.11,1086.02,5
105.84,1086.07,5
106.11,1086.12,5
105.93,1086.17,5
106.47,1086.22,5
107.18,1086.27,5
106.82,1086.32,5
106.29,1086.38,5
105.75,1086.43,5
105.57,1086.48,5
106.47,1086.53,5
106.38,1086.58,5
105.75,1086.63,5
106.11,1086.68,5
106.2,1086.73,5
107.44,1086.79,5
106.47,1086.84,5
105.84,1086.89,5
106.02,1086.94,5
107.44,1086.99,5
105.84,1087.04,5
106.02,1087.1,5
105.84,1087.15,5
105.75,1087.2,5
107.0,1087.25,5
107.7,1087.3,5
106.82,1087.36,5
105.84,1087.41,5
107.44,1087.46,5
107.88,1087.51,5
106.29,1087.56,5
107.88,1087.61,5
105.93,1087.67,5
105.93,1087.72,5
107.88,1087.77,5
106.11,1087.82,5
106.82,1087.88,5
108.05,1087.93,5
107.61,1087.98,5
103.05,1088.03,5
103.05,1088.08,5
106.02,1088.14,5
106.02,1088.19,5
105.48,1088.24,5
108.05,1088.29,5
107.88,1088.34,5
106.02,1088.39,5
106.02,1088.45,5
106.11,1088.5,5
107.0,1088.55,5
107.79,1088.6,5
107.26,1088.65,5
105.2,1088.7,5
106.02,1088.75,5
107.09,1088.8,5
108.05,1088.86,5
107.0,1088.91,5
107.7,1088.96,5
106.56,1089.01,5
107.96,1089.06,5
107.96,1089.11,5
109.58,1089.16,5
105.2,1089.21,5
106.29,1089.26,5
106.2,1089.32,5
106.47,1089.37,5
105.84,1089.42,5
106.02,1089.47,5
107.53,1089.52,5
106.02,1089.57,5
109.25,1089.62,5
106.47,1089.67,5
107.44,1089.73,5
105.39,1089.78,5
107.35,1089.83,5
106.56,1089.88,5
108.48,1089.93,5
107.88,1089.98,5
105.93,1090.03,5
106.02,1090.08,5
105.11,1090.14,5
107.44,1090.19,5
106.02,1090.24,5
105.84,1090.29,5
107.53,1090.35,5
107.18,1090.4,5
106.29,1090.45,5
107.88,1090.5,5
106.47,1090.55,5
106.2,1090.61,5
106.82,1090.66,5
106.91,1090.71,5
106.02,1090.76,5
106.02,1090.81,5
107.53,1090.86,5
106.02,1090.92,5
106.29,1090.97,5
107.96,1091.02,5
107.18,1091.07,5
105.75,1091.13,5
107.61,1091.18,5
106.2,1091.23,5
106.82,1091.28,5
108.22,1091.34,5
107.61,1091.39,5
110.33,1091.44,5
102.67,1091.49,5
107.35,1091.54,5
107.53,1091.6,5
106.91,1091.65,5
107.35,1091.7,5
107.96,1091.75,5
105.75,1091.8,5
105.48,1091.86,5
107.79,1091.91,5
106.47,1091.96,5
106.38,1092.01,5
106.29,1092.07,5
107.53,1092.12,5
107.44,1092.17,5
107.18,1092.22,5
107.88,1092.28,5
103.62,1092.33,5
107.44,1092.38,5
105.93,1092.43,5
107.88,1092.49,5
106.2,1092.54,5
106.02,1092.59,5
104.74,1092.64,5
106.82,1092.69,5
108.39,1092.75,5
106.02,1092.8,5
106.47,1092.85,5
106.82,1092.9,5
105.93,1092.95,5
106.11,1093.01,5
107.7,1093.06,5
106.91,1093.11,5
107.18,1093.16,5
107.79,1093.21,5
106.11,1093.26,5
106.02,1093.32,5
106.82,1093.37,5
106.11,1093.42,5
106.38,1093.47,5
106.11,1093.52,5
107.53,1093.58,5
106.82,1093.63,5
107.18,1093.68,5
106.91,1093.74,5
107.26,1093.79,5
106.29,1093.84,5
106.56,1093.89,5
106.65,1093.94,5
106.02,1093.99,5
107.09,1094.05,5
106.38,1094.1,5
104.19,1094.15,5
106.47,1094.21,5
107.18,1094.26,5
106.82,1094.31,5
107.35,1094.36,5
107.18,1094.41,5
107.7,1094.46,5
107.7,1094.52,5
107.44,1094.57,5
106.91,1094.62,5
108.39,1094.67,5
105.57,1094.73,5
107.53,1094.78,5
106.82,1094.83,5
106.29,1094.89,5
97.58,1095.02,5
107.0,1095.1,5
107.0,1095.15,5
106.11,1095.21,5
106.56,1095.27,5
106.02,1095.32,5
106.02,1095.38,5
106.11,1095.44,5
106.29,1095.53,5
106.11,1095.66,5
106.47,1095.78,5
105.57,1095.86,5
106.02,1095.92,5
106.02,1095.98,5
107.44,1096.04,5
106.82,1096.09,5
105.39,1096.15,5
107.35,1096.2,5
106.02,1096.26,5
106.11,1096.32,5
106.02,1096.37,5
105.93,1096.44,5
107.53,1096.49,5
106.02,1096.55,5
106.47,1096.61,5
107.26,1096.67,5
107.88,1096.72,5
107.18,1096.77,5
107.61,1096.82,5
107.96,1096.87,5
105.93,1096.92,5
111.88,1096.98,5
110.25,1097.03,5
101.99,1097.08,5
105.75,1097.13,5
107.96,1097.18,5
107.7,1097.23,5
106.11,1097.29,5
106.11,1097.34,5
107.7,1097.39,5
106.91,1097.44,5
106.47,1097.49,5
106.02,1097.55,5
106.47,1097.6,5
106.47,1097.65,5
107.26,1097.7,5
107.7,1097.75,5
107.88,1097.81,5
106.29,1097.86,5
106.38,1097.92,5
106.02,1097.97,5
105.48,1098.02,5
106.02,1098.07,5
106.11,1098.12,5
107.7,1098.18,5
106.38,1098.23,5
108.31,1098.28,5
106.91,1098.34,5
106.56,1098.39,5
107.18,1098.44,5
103.9,1098.49,5
106.82,1098.55,5
106.82,1098.6,5
117.1,1098.65,5
102.47,1098.71,5
106.91,1098.76,5
106.02,1098.81,5
106.47,1098.86,5
105.84,1098.92,5
106.82,1098.97,5
105.75,1099.02,5
107.0,1099.07,5
106.29,1099.12,5
106.47,1099.18,5
107.26,1099.23,5
106.65,1099.28,5
107.18,1099.34,5
107.61,1099.39,5
107.44,1099.44,5
107.44,1099.5,5
106.02,1099.55,5
108.22,1099.6,5
106.11,1099.66,5
107.35,1099.71,5
106.65,1099.77,5
106.47,1099.82,5
106.02,1099.88,5
106.65,1099.93,5
106.82,1099.98,5
106.02,1100.03,5
107.61,1100.08,5
107.88,1100.14,5
105.84,1100.2,5
105.48,1100.25,5
108.22,1100.3,5
108.74,1100.35,5
105.39,1100.4,5
112.04,1100.46,5
110.17,1100.51,5
106.47,1100.56,5
106.02,1100.63,5
105.93,1100.68,5
107.44,1100.73,5
106.02,1100.78,5
107.44,1100.84,5
106.82,1100.89,5
106.73,1100.95,5
106.02,1101.0,5
106.56,1101.05,5
106.02,1101.1,5
106.65,1101.15,5
107.53,1101.21,5
107.53,1101.26,5
107.44,1101.32,5
105.48,1101.37,5
107.26,1101.43,5
107.18,1101.48,5
106.65,1101.53,5
105.93,1101.58,5
105.2,1101.63,5
107.35,1101.69,5
106.56,1101.74,5
106.02,1101.81,5
105.93,1101.88,5
108.14,1101.93,5
106.02,1101.98,5
106.11,1102.04,5
107.7,1102.09,5
106.11,1102.14,5
106.02,1102.19,5
107.0,1102.25,5
106.82,1102.3,5
108.22,1102.36,5
107.18,1102.41,5
107.96,1102.46,5
106.11,1102.52,5
106.56,1102.58,5
107.35,1102.63,5
107.53,1102.68,5
106.82,1102.73,5
106.02,1102.78,5
105.93,1102.84,5
106.82,1102.89,5
106.02,1102.95,5
105.57,1103.0,5
106.29,1103.05,5
107.18,1103.11,5
107.44,1103.16,5
105.66,1103.21,5
107.0,1103.26,5
107.0,1103.32,5
107.96,1103.37,5
105.93,1103.42,5
106.91,1103.47,5
105.57,1103.53,5
107.18,1103.58,5
106.29,1103.63,5
106.56,1103.68,5
107.35,1103.74,5
107.35,1103.79,5
106.56,1103.84,5
106.47,1103.9,5
106.47,1103.95,5
106.02,1104.01,5
107.44,1104.06,5
107.26,1104.11,5
105.84,1104.16,5
105.02,1104.21,5
106.91,1104.27,5
108.14,1104.32,5
107.18,1104.37,5
106.82,1104.42,5
107.35,1104.48,5
105.57,1104.53,5
106.65,1104.58,5
105.75,1104.63,5
106.29,1104.69,5
105.02,1104.74,5
105.84,1104.79,5
106.02,1104.85,5
107.09,1104.9,5
106.11,1104.95,5
106.56,1105.0,5
105.93,1105.06,5
106.11,1105.11,5
106.38,1105.16,5
107.88,1105.21,5
107.18,1105.26,5
106.56,1105.31,5
106.82,1105.37,5
107.18,1105.43,5
107.18,1105.48,5
107.88,1105.54,5
106.82,1105.59,5
108.05,1105.64,5
108.31,1105.69,5
106.02,1105.75,5
106.11,1105.8,5
106.56,1105.86,5
105.93,1105.91,5
108.82,1105.96,5
103.53,1106.01,5
103.15,1106.07,5
107.0,1106.12,5
107.09,1106.17,5
107.53,1106.23,5
107.09,1106.28,5
101.3,1106.34,5
107.18,1106.39,5
106.65,1106.44,5
105.48,1106.49,5
106.02,1106.55,5
107.18,1106.61,5
106.47,1106.66,5
106.02,1106.71,5
106.02,1106.76,5
106.47,1106.81,5
106.47,1106.87,5
106.29,1106.92,5
107.35,1106.97,5
106.02,1107.02,5
106.11,1107.08,5
106.02,1107.13,5
106.29,1107.18,5
107.0,1107.23,5
105.93,1107.28,5
106.47,1107.34,5
106.47,1107.39,5
106.11,1107.44,5
108.22,1107.5,5
107.61,1107.55,5
105.57,1107.6,5
106.47,1107.65,5
107.7,1107.71,5
107.18,1107.76,5
106.11,1107.81,5
105.02,1107.86,5
105.75,1107.92,5
106.65,1107.97,5
107.61,1108.02,5
108.74,1108.07,5
116.21,1108.13,5
107.35,1108.19,5
107.0,1108.24,5
105.75,1108.29,5
107.18,1108.34,5
106.02,1108.4,5
106.56,1108.45,5
107.18,1108.5,5
107.44,1108.56,5
105.02,1108.61,5
107.96,1108.67,5
106.29,1108.72,5
105.48,1108.77,5
106.91,1108.82,5
106.29,1108.88,5
106.11,1108.94,5
104.74,1108.99,5
107.26,1109.04,5
107.09,1109.09,5
106.11,1109.14,5
104.74,1109.2,5
107.61,1109.25,5
107.09,1109.3,5
106.11,1109.35,5
106.02,1109.41,5
106.65,1109.46,5
106.91,1109.51,5
107.26,1109.57,5
107.0,1109.62,5
106.02,1109.67,5
107.61,1109.72,5
106.65,1109.78,5
106.56,1109.83,5
108.31,1109.89,5
105.93,1109.94,5
107.88,1109.99,5
108.82,1110.04,5
105.75,1110.1,5
106.02,1110.15,5
105.93,1110.2,5
105.48,1110.25,5
105.39,1110.31,5
106.11,1110.36,5
105.2,1110.41,5
106.47,1110.47,5
107.61,1110.52,5
106.56,1110.57,5
106.38,1110.62,5
106.02,1110.68,5
105.75,1110.73,5
108.05,1110.79,5
107.35,1110.84,5
105.93,1110.89,5
107.7,1110.94,5
106.65,1111.01,5
106.02,1111.1,5
106.65,1111.15,5
106.82,1111.2,5
105.48,1111.25,5
107.96,1111.31,5
107.26,1111.36,5
107.26,1111.42,5
107.79,1111.47,5
106.02,1111.52,5
103.05,1111.57,5
105.75,1111.63,5
108.39,1111.68,5
106.82,1111.74,5
107.18,1111.79,5
107.44,1111.84,5
107.0,1111.9,5
107.18,1111.95,5
107.7,1112.0,5
107.44,1112.05,5
107.7,1112.11,5
106.82,1112.17,5
